names,timestamp,robbery,rashdriving,violence,kidnapping,murder,latitude,longitude
Hiranandani Glen Classic bangalore,28-02-2020 22:00,0,0,1,0,0,12.9719967,77.677491
Legacy Cirocco bangalore,28-02-2020 22:10,0,1,0,0,0,12.9719967,77.677491
SRK The Villagio bangalore,05-03-2020 19:05,1,0,0,0,0,12.9719967,77.677491
Bren Imperia bangalore,28-02-2020 19:30,0,1,0,0,0,12.9725255,77.6775754
Shriram Chirping Woods Apartment bangalore,07-03-2020 19:55,0,0,0,1,0,12.9725255,77.6775754
Sashank Aavaas bangalore,05-03-2020 10:00,0,1,0,0,0,12.9725255,77.6775754
The Address Makers Serenity bangalore,28-02-2020 13:30,0,0,0,1,0,12.9726354,77.6775754
NS Paradise Township bangalore,07-03-2020 18:05,1,0,0,0,0,12.9726354,77.6775754
NYK Metro Urbano bangalore,07-03-2020 19:55,0,0,0,1,0,12.9726354,77.6775754
Pashmina Lagoon Residences bangalore,07-03-2020 20:20,0,1,0,0,0,12.9726354,77.6775754
Raynal Gardens bangalore,01-03-2020 16:20,0,1,0,0,0,12.9726354,77.6775754
Aristo Marvel bangalore,05-03-2020 20:00,0,1,0,0,0,12.9726354,77.677601
JK Suchiraa Villas bangalore,04-03-2020 13:30,0,0,1,0,0,12.9726354,77.677601
Aratt Rolling Whites bangalore,28-02-2020 11:55,0,1,0,0,0,12.9726354,77.677601
Surbacon Aspen bangalore,05-03-2020 18:15,0,0,1,0,0,12.9726354,77.677601
Prisha Orchids bangalore,07-03-2020 20:20,1,0,0,0,0,12.9726354,77.6777582
Sipani Wattle Grove bangalore,28-02-2020 10:15,0,1,0,0,0,12.9726354,77.6777582
The Presidential Tower bangalore,28-02-2020 22:10,0,0,1,0,0,12.9732444,77.6777582
Concorde Spring Meadows bangalore,01-03-2020 16:05,0,0,0,1,0,12.9732444,77.678469
Shriram Blue bangalore,05-03-2020 10:00,0,1,0,0,0,12.9732444,77.678469
Pavani Divine bangalore,07-03-2020 03:50,0,0,1,0,0,12.9732444,77.678469
Pruthvi Royal bangalore,28-02-2020 14:15,0,0,1,0,0,12.9735006,77.678469
VBHC Vaibhava bangalore,07-03-2020 23:45,0,1,0,0,0,12.9735006,77.678469
Hoysala Ace Phase II bangalore,07-03-2020 16:00,0,1,0,0,0,12.9735006,77.678469
Bren Woods bangalore,04-03-2020 13:30,0,0,1,0,0,12.9735006,77.678469
Grand Duke Villas bangalore,07-03-2020 20:40,1,0,0,0,0,12.9741618,77.6786481
Salarpuria Sattva Aspire bangalore,05-03-2020 03:30,0,0,1,0,0,12.9741618,77.6786481
Jain Heights East Parade bangalore,28-02-2020 23:00,0,0,1,0,0,12.9741618,77.6786481
Sri Garnet Park bangalore,03-03-2020 21:20,0,0,1,0,0,12.9741618,77.6788233
E Golden Abode bangalore,04-03-2020 14:30,0,1,0,0,0,12.974269,77.6788233
Bhartiya City bangalore,28-02-2020 10:15,0,1,0,0,0,12.974269,77.6788233
Aswani Aaeesha bangalore,06-03-2020 10:10,0,0,1,0,0,12.974269,77.6788233
Concorde Luxepolis bangalore,28-02-2020 21:00,1,0,0,0,0,12.9745516,77.6789061
Mahaveer Palatium bangalore,28-02-2020 08:00,0,0,0,1,0,12.9745516,77.6789061
Sri Garnet Park bangalore,01-03-2020 22:30,1,0,0,0,0,12.9745516,77.6789061
Pavani Sarovar bangalore,28-02-2020 20:00,0,0,1,0,0,12.9745516,77.6789061
Kumar Kino Platinum bangalore,05-03-2020 14:55,1,0,0,0,0,12.9746481,77.6789061
V Venture Essence bangalore,05-03-2020 13:30,0,0,1,0,0,12.9746481,77.6789061
Sobha Morzaria Grandeur Phase II bangalore,04-03-2020 09:00,0,0,1,0,0,12.9746481,77.6789061
Salarpuria Sattva Serene Life bangalore,28-02-2020 19:25,0,0,1,0,0,12.9746481,77.6791026
SNN Clermont bangalore,01-03-2020 12:05,1,0,0,0,0,12.9748291,77.6791026
Subhams Antique City bangalore,28-02-2020 17:00,1,0,0,0,0,12.9748291,77.6791026
Prestige Sunrise Park Brichwood bangalore,07-03-2020 12:20,0,1,0,0,0,12.9748291,77.6791026
DSR Waterscape bangalore,05-03-2020 00:45,0,0,1,0,0,12.9750622,77.6791026
Ajmera Lugaano bangalore,28-02-2020 03:00,0,0,1,0,0,12.9750622,77.6791026
Amigo Estella bangalore,07-03-2020 16:15,0,0,1,0,0,12.9750622,77.6791026
Vaishnavi Oasis bangalore,05-03-2020 18:45,1,0,0,0,0,12.9750622,77.6791026
Mahaveer Jasper bangalore,28-02-2020 19:20,0,0,1,0,0,12.9750622,77.6793722
Aratt Grand Town bangalore,06-03-2020 18:40,0,1,0,0,0,12.9750622,77.6793722
Trinco Nandanavana bangalore,05-03-2020 19:10,0,1,0,0,0,12.9750622,77.6793722
Grand Duke Villas bangalore,05-03-2020 07:30,0,1,0,0,0,12.9751074,77.6793722
Valmark Orchard Square bangalore,07-03-2020 21:05,0,0,1,0,0,12.9751074,77.6794603
Prestige Laughing Waters bangalore,01-03-2020 20:45,0,0,1,0,0,12.9751074,77.6794603
Prestige Monte Carlo bangalore,04-03-2020 22:00,0,0,1,0,0,12.9752279,77.6794603
Prestige Sunrise Park Brichwood bangalore,07-03-2020 18:00,0,0,1,0,0,12.9752279,77.6794603
Puravankara Purva Riviera bangalore,01-03-2020 01:45,1,0,0,0,0,12.9754639,77.6795801
Pashmina Lagoon Residences bangalore,04-03-2020 19:05,0,1,0,0,0,12.9754639,77.6795801
Prestige Laughing Waters bangalore,28-02-2020 15:50,0,0,1,0,0,12.9754639,77.6795801
Artha Emprasa Startup City bangalore,06-03-2020 20:45,0,0,0,1,0,12.9754639,77.6795801
Prestige Silver Sun bangalore,03-03-2020 12:50,0,1,0,0,0,12.9754771,77.6796032
Sobha Dream Acres bangalore,01-03-2020 14:20,1,0,0,0,0,12.9754771,77.6796032
Azven Breathe bangalore,06-03-2020 10:10,0,0,1,0,0,12.9754771,77.6796032
Provident Park Square Phase I bangalore,01-03-2020 08:55,1,0,0,0,0,12.9754771,77.6796032
Vajram Elina bangalore,01-03-2020 15:20,0,0,0,1,0,12.9757272,77.6803306
Apex Crystal bangalore,06-03-2020 15:20,0,1,0,0,0,12.9757272,77.6803306
Reliaable Dollar Colony Phase II bangalore,05-03-2020 23:00,0,0,1,0,0,12.9757272,77.6803306
SLS Square bangalore,04-03-2020 18:00,1,0,0,0,0,12.9757272,77.6803306
Comfort Heights bangalore,28-02-2020 03:00,0,0,1,0,0,12.9757272,77.6807465
Radiant Lake View bangalore,28-02-2020 11:55,0,1,0,0,0,12.9757272,77.6807465
Godrej Reserve bangalore,07-03-2020 20:40,1,0,0,0,0,12.9757272,77.6807465
NR Windgates bangalore,28-02-2020 01:30,1,0,0,0,0,12.9757272,77.6807465
Splendid Elite bangalore,03-03-2020 00:15,0,0,1,0,0,12.9757496,77.6809412
Adiga 100 trees bangalore,07-03-2020 16:15,0,0,1,0,0,12.9757496,77.6809412
DLF Woodland Heights bangalore,04-03-2020 22:00,0,0,1,0,0,12.9757496,77.6809412
Sanvi Sunrise bangalore,07-03-2020 00:35,0,0,1,0,0,12.9757496,77.6809412
Skylark Royaume bangalore,01-03-2020 20:45,0,0,1,0,0,12.9757699,77.681633
Brigade Orchards Juniper bangalore,28-02-2020 23:50,0,0,1,0,0,12.9757699,77.681633
Sai Sowbagya bangalore,28-02-2020 22:00,0,0,1,0,0,12.9757699,77.681633
Ambika Arcade bangalore,07-03-2020 14:50,0,1,0,0,0,12.9757699,77.681633
Uniidus Breeze bangalore,01-03-2020 16:40,1,0,0,0,0,12.9757829,77.6816863
Regency Pinnacle Heights bangalore,04-03-2020 17:00,0,0,0,0,1,12.9757829,77.6816863
Manifest Elite bangalore,28-02-2020 11:55,0,1,0,0,0,12.9757829,77.6816863
KR Grand View Heights bangalore,04-03-2020 22:00,0,0,1,0,0,12.9758193,77.6816863
Bluejay Atmosphere bangalore,28-02-2020 22:30,0,0,0,1,0,12.9758193,77.6819939
Sipani Jardin bangalore,28-02-2020 19:20,0,0,1,0,0,12.9758193,77.6819939
SM Zinnia bangalore,05-03-2020 21:00,0,0,1,0,0,12.9758193,77.6819939
Kritan Ira bangalore,28-02-2020 19:20,0,0,1,0,0,12.9758193,77.6823713
Dhiraan Newyork Meadows bangalore,28-02-2020 19:50,0,0,1,0,0,12.9758193,77.6823713
Sri Bhagwan Elite bangalore,28-02-2020 10:15,0,1,0,0,0,12.9758193,77.6823713
BSR Sunshine bangalore,03-03-2020 21:20,0,0,1,0,0,12.9758193,77.6823713
Gopalan Atlantis bangalore,01-03-2020 18:35,1,0,0,0,0,12.976704,77.6825606
Saran Mulberry Woods bangalore,01-03-2020 17:20,0,1,0,0,0,12.976704,77.6825606
SM Zinnia bangalore,05-03-2020 23:00,0,0,1,0,0,12.976704,77.6825606
Ambiience Aamby City bangalore,28-02-2020 03:30,0,0,1,0,0,12.976704,77.6830226
Sobha Silicon Oasis Row Houses bangalore,01-03-2020 01:45,1,0,0,0,0,12.976704,77.6830226
Candeur Landmark bangalore,04-03-2020 19:05,0,1,0,0,0,12.976704,77.6830226
Brigade Cosmopolis - Phase 1 & 2 bangalore,07-03-2020 18:05,1,0,0,0,0,12.976704,77.6830226
Arvind Skylands bangalore,28-02-2020 22:30,0,1,0,0,0,12.9767323,77.6832261
RS Sanchike bangalore,05-03-2020 12:10,1,0,0,0,0,12.9767323,77.6832261
Premier Inspira Maplewood bangalore,07-03-2020 18:05,1,0,0,0,0,12.9767323,77.6832261
The Phoenix Mills Kessaku bangalore,01-03-2020 16:20,0,1,0,0,0,12.9767323,77.6832261
Radiant Lake View bangalore,28-02-2020 18:00,0,1,0,0,0,12.9769223,77.6832261
Sobha Morzaria Grandeur Phase II bangalore,05-03-2020 19:10,1,0,0,0,0,12.9769223,77.6832261
Artha Emprasa Startup City bangalore,03-03-2020 20:40,0,1,0,0,0,12.9769223,77.6832261
GM Infinite E City Town Phase II bangalore,28-02-2020 14:15,0,0,1,0,0,12.9769223,77.6832261
Sashank Advaith bangalore,28-02-2020 21:15,1,0,0,0,0,12.9776982,77.6833284
Adarsh Palm Retreat Condominiums bangalore,05-03-2020 15:40,0,1,0,0,0,12.9776982,77.6833284
Pride Enchanta Phase II bangalore,07-03-2020 12:20,0,1,0,0,0,12.9776982,77.6833284
Uber Verdant bangalore,07-03-2020 14:00,1,0,0,0,0,12.9779258,77.6835063
Sobha Tulip bangalore,06-03-2020 15:30,0,0,1,0,0,12.9779258,77.6835063
Radiant Elitaire bangalore,07-03-2020 21:20,0,0,1,0,0,12.9779258,77.6835063
Estella Maple Square  bangalore,28-02-2020 14:25,0,0,1,0,0,12.9779258,77.6835063
North Gardens bangalore,28-02-2020 01:30,1,0,0,0,0,12.9780797,77.6835513
Soma White House bangalore,07-03-2020 13:00,0,0,1,0,0,12.9780797,77.6835513
Purva Whitehall bangalore,01-03-2020 22:35,0,1,0,0,0,12.9780797,77.6835513
Mahaveer Turquoise bangalore,01-03-2020 14:30,1,0,0,0,0,12.9783211,77.6835513
MJR Clique Hydra bangalore,03-03-2020 14:00,0,0,1,0,0,12.9783211,77.6837066
Sterling Ascentia bangalore,03-03-2020 23:40,0,0,0,1,0,12.9783211,77.6837066
SNR Windmill bangalore,03-03-2020 14:10,0,0,0,1,0,12.9785119,77.6837066
Basava Pride bangalore,03-03-2020 20:10,1,0,0,0,0,12.9785119,77.6837066
Reliaable Dollar Colony bangalore,07-03-2020 13:35,0,0,0,1,0,12.9785119,77.6837666
Brigade Exotica - Azure Tower bangalore,28-02-2020 10:30,0,1,0,0,0,12.9789932,77.6837666
Krish Eirianwen bangalore,28-02-2020 03:00,0,0,1,0,0,12.9789932,77.6837666
Sobha Iris bangalore,01-03-2020 22:20,0,0,1,0,0,12.9789932,77.6837666
SRC blue bells bangalore,01-03-2020 17:20,0,1,0,0,0,12.9789932,77.6838545
Sekhar Olympus bangalore,07-03-2020 13:00,0,0,1,0,0,12.9789932,77.6838545
Sai Vrushabadri Towers bangalore,05-03-2020 19:10,0,1,0,0,0,12.9789932,77.6838545
Sri Amethyst bangalore,03-03-2020 00:15,0,0,1,0,0,12.9789932,77.6840375
MJR Clique Hydra bangalore,01-03-2020 15:25,0,1,0,0,0,12.9789932,77.6840375
Regency Pinnacle Heights bangalore,03-03-2020 11:20,0,1,0,0,0,12.9797094,77.6840375
Oceanus Tranquil bangalore,05-03-2020 23:10,0,1,0,0,0,12.9797094,77.6840375
SJR WaterMark bangalore,07-03-2020 23:45,0,1,0,0,0,12.9797094,77.6846614
G Corp The Icon bangalore,03-03-2020 13:00,0,1,0,0,0,12.9797094,77.6846614
Bren Palms bangalore,07-03-2020 19:05,0,1,0,0,0,12.9805009,77.6846614
Vikas Hills View Meadows bangalore,28-02-2020 14:15,0,0,1,0,0,12.9805009,77.6846614
BSR Sunshine bangalore,07-03-2020 23:45,0,1,0,0,0,12.9805009,77.6846695
Ozone Urbana Township bangalore,01-03-2020 00:55,0,1,0,0,0,12.9805009,77.6846695
Urban Eco Space bangalore,28-02-2020 14:15,0,0,1,0,0,12.9811535,77.6846695
Aakruthi Aura bangalore,28-02-2020 08:00,0,0,0,1,0,12.9811535,77.6846695
Akruthi Spring Woods bangalore,28-02-2020 15:00,0,0,1,0,0,12.9811535,77.6846818
Shriram Summitt bangalore,05-03-2020 21:40,0,1,0,0,0,12.9811535,77.6846818
Axis Antara bangalore,28-02-2020 19:50,0,0,1,0,0,12.9813098,77.6846818
Vista The 450 RMV bangalore,04-03-2020 14:30,0,1,0,0,0,12.9813098,77.6846818
Surbacon Aspen bangalore,05-03-2020 23:00,0,0,1,0,0,12.9813098,77.6846989
Shravanthi Sunniva Willow bangalore,03-03-2020 23:10,0,1,0,0,0,12.9813098,77.6846989
HM Crescendo bangalore,01-03-2020 17:30,0,1,0,0,0,12.9815216,77.6846989
SSVR Iris bangalore,28-02-2020 10:15,0,1,0,0,0,12.9815216,77.6846989
Reliaable Dollar Colony bangalore,04-03-2020 13:30,0,0,1,0,0,12.9815216,77.6847566
ND Around The Mangoes bangalore,04-03-2020 17:00,0,0,0,0,1,12.9815216,77.6847566
Sipani Wattle Grove bangalore,06-03-2020 21:15,0,0,1,0,0,12.981788,77.6847566
NS Paradise Township bangalore,28-02-2020 12:00,1,0,0,0,0,12.981788,77.6847566
HW Archstone bangalore,06-03-2020 18:40,0,1,0,0,0,12.981788,77.6851069
Provident Harmony bangalore,28-02-2020 08:00,0,0,0,1,0,12.9821505,77.6851069
Aswani Aaeesha bangalore,28-02-2020 15:40,0,0,1,0,0,12.9821505,77.6851069
Sobha City Casa Serenita bangalore,28-02-2020 22:10,0,1,0,0,0,12.9821505,77.6851069
Vajram Esteva bangalore,05-03-2020 15:40,0,1,0,0,0,12.9824845,77.685152
Lone Star Crexcel Tuscany bangalore,01-03-2020 15:15,0,0,0,1,0,12.9824845,77.685152
Esteem Emblem bangalore,03-03-2020 20:40,0,1,0,0,0,12.9824845,77.685152
Opera Canopus bangalore,01-03-2020 22:30,1,0,0,0,0,12.9827531,77.685152
Habitat Crest bangalore,01-03-2020 20:45,0,0,1,0,0,12.9827531,77.68542
SLV Magnum bangalore,01-03-2020 20:45,0,0,1,0,0,12.9827531,77.68542
Venkat Windsor East bangalore,28-02-2020 17:00,0,1,0,0,0,12.9828292,77.68542
Purva Northern Waves bangalore,07-03-2020 18:05,1,0,0,0,0,12.9828292,77.68542
Sipani Bliss 1 bangalore,07-03-2020 20:40,1,0,0,0,0,12.9828292,77.6862204
Bren Paddington bangalore,05-03-2020 14:00,0,1,0,0,0,12.9828292,77.6862204
Ittina Neela bangalore,05-03-2020 07:30,0,1,0,0,0,12.9828416,77.6862204
Ajantha Prime bangalore,01-03-2020 18:25,0,0,1,0,0,12.9828416,77.6864041
Roma Epicurean bangalore,01-03-2020 11:45,0,0,1,0,0,12.9828416,77.6864041
Ambika Anjanadri Layout bangalore,05-03-2020 00:45,0,0,1,0,0,12.9828416,77.6864041
Aswan The Marquis bangalore,06-03-2020 14:30,0,1,0,0,0,12.9831056,77.6864041
Mythri Arteor bangalore,06-03-2020 18:40,0,1,0,0,0,12.9831056,77.6864719
Nitesh Caesars Palace bangalore,01-03-2020 12:00,1,0,0,0,0,12.9831056,77.6864719
Countryside Raindance bangalore,06-03-2020 21:15,0,0,1,0,0,12.9831056,77.6864719
NBR Trifecta bangalore,28-02-2020 17:00,0,0,0,1,0,12.9835136,77.6864719
Mahaveer Carnation bangalore,01-03-2020 14:20,1,0,0,0,0,12.9835136,77.6864719
Premier Inspira Maplewood bangalore,06-03-2020 15:30,0,0,1,0,0,12.9835136,77.6864719
Salarpuria Sattva Greenage Phase II bangalore,06-03-2020 21:15,0,0,1,0,0,12.9842196,77.6864719
Brigade Golden Triangle bangalore,28-02-2020 03:00,0,0,1,0,0,12.9842196,77.6865903
Purva 270 bangalore,06-03-2020 14:30,0,1,0,0,0,12.9842196,77.6865903
Kolte Patil Raaga bangalore,01-03-2020 14:20,1,0,0,0,0,12.9842196,77.6865903
Shri Balaji Ocean bangalore,01-03-2020 15:25,0,1,0,0,0,12.9846992,77.6865903
Ahad Excellencia bangalore,03-03-2020 20:05,1,0,0,0,0,12.9846992,77.6867056
RJR Patel Residency bangalore,01-03-2020 12:20,0,1,0,0,0,12.9846992,77.6867056
Bren Woods bangalore,06-03-2020 17:30,0,1,0,0,0,12.9846992,77.6867056
Salarpuria Sattva Aspire bangalore,07-03-2020 23:45,0,1,0,0,0,12.985034,77.6867056
Sanjana Supreme bangalore,07-03-2020 19:05,0,1,0,0,0,12.985034,77.6871048
Sobha Forest Edge bangalore,03-03-2020 22:50,0,1,0,0,0,12.985034,77.6871048
Sipani Bliss 1 bangalore,03-03-2020 19:45,1,0,0,0,0,12.985034,77.6871048
DNR Reflection bangalore,07-03-2020 10:35,0,1,0,0,0,12.985034,77.6871048
Purva Vantage bangalore,28-02-2020 15:00,0,0,1,0,0,12.985034,77.6871472
TG Ascent bangalore,03-03-2020 16:10,0,1,0,0,0,12.985034,77.6871472
Vriksha by Provident bangalore,03-03-2020 17:40,0,1,0,0,0,12.985145,77.6871472
Mahaveer Palatium bangalore,05-03-2020 00:45,0,0,1,0,0,12.985145,77.6876728
ATZ Ultima bangalore,05-03-2020 19:10,0,1,0,0,0,12.985145,77.6876728
Navami Funique bangalore,03-03-2020 12:50,0,1,0,0,0,12.985145,77.6876728
SNR Windmill bangalore,01-03-2020 16:40,1,0,0,0,0,12.9852446,77.6876728
Peninsula Solitaire bangalore,07-03-2020 21:20,0,0,1,0,0,12.9852446,77.6881725
Oceanus Tranquil bangalore,01-03-2020 18:25,0,0,1,0,0,12.9852446,77.6881725
MDVR Byrathi Residency bangalore,06-03-2020 15:30,0,0,1,0,0,12.9852446,77.6881725
Slv Parkview bangalore,28-02-2020 20:00,0,0,1,0,0,12.9852588,77.6881725
Kritan Ira bangalore,05-03-2020 23:10,0,1,0,0,0,12.9852588,77.6891907
Sobha Daffodil bangalore,01-03-2020 12:20,0,1,0,0,0,12.9852588,77.6891907
Vaishno Solitaire bangalore,01-03-2020 14:20,1,0,0,0,0,12.9852588,77.6891907
Reliaable Dollar Colony Phase II bangalore,04-03-2020 17:00,0,0,0,0,1,12.9852588,77.6891907
Avanti by Shriline bangalore,03-03-2020 00:15,0,0,1,0,0,12.9852588,77.6891907
Mahaveer Tranquil bangalore,28-02-2020 11:55,0,1,0,0,0,12.9852588,77.6891907
Mana Karmel bangalore,05-03-2020 03:30,0,0,1,0,0,12.9853338,77.6891907
SMR Vinay Estella bangalore,05-03-2020 14:00,0,1,0,0,0,12.9853338,77.6891907
Gina Shalom bangalore,03-03-2020 23:40,0,0,0,1,0,12.9853338,77.6892331
LGCL Happy Days bangalore,01-03-2020 18:35,0,0,1,0,0,12.9853863,77.6892331
Salarpuria Sattva Aspire bangalore,07-03-2020 13:00,0,0,1,0,0,12.9853863,77.6892331
Sumukha Residency bangalore,05-03-2020 12:10,1,0,0,0,0,12.9853863,77.6892331
SSB Urban Lotus bangalore,05-03-2020 22:20,0,1,0,0,0,12.9853863,77.6893828
Global Golden Pearl bangalore,07-03-2020 13:00,0,0,1,0,0,12.985451,77.6893828
Prestige Laughing Waters bangalore,28-02-2020 22:00,0,0,1,0,0,12.985451,77.6893828
SV Lakshmi Nivas bangalore,07-03-2020 12:20,0,1,0,0,0,12.985451,77.6893828
Sonestaa Meadows bangalore,28-02-2020 22:10,0,0,1,0,0,12.985451,77.6894379
Whitestone Rosario bangalore,28-02-2020 23:00,0,0,1,0,0,12.985738,77.6894379
Dhiraan Newyork Meadows bangalore,07-03-2020 03:50,0,0,1,0,0,12.985738,77.6894379
SLV Pragathi Amber bangalore,03-01-2020 16:30,1,0,0,0,0,12.985738,77.6894379
DSMAX SKYCITY bangalore,04-03-2020 18:30,0,0,1,0,0,12.9863396,77.6894379
Assetz Here & Now bangalore,05-03-2020 13:30,0,0,1,0,0,12.9863396,77.6894379
Ozone Urbana Avenue bangalore,28-02-2020 11:55,0,1,0,0,0,12.9863396,77.6894379
Adithya Tranquil bangalore,28-02-2020 19:30,0,1,0,0,0,12.9865162,77.6894379
DSMAX STONESCAPE bangalore,28-02-2020 00:00,1,0,0,0,0,12.9865162,77.6896923
VMAKS Heights bangalore,07-03-2020 16:00,0,1,0,0,0,12.9865162,77.6896923
Bren Edgewaters bangalore,28-02-2020 16:00,0,0,1,0,0,12.9865162,77.6896923
The Phoenix Mills Kessaku bangalore,06-03-2020 18:40,0,1,0,0,0,12.9878209,77.6896923
Gomati Iris bangalore,03-03-2020 15:30,1,0,0,0,0,12.9878209,77.6897124
SJR Blue Waters bangalore,03-03-2020 23:40,0,0,0,1,0,12.9878209,77.6897124
Candeur Rise bangalore,04-03-2020 08:30,0,0,1,0,0,12.9885109,77.6897124
Brigade Woods bangalore,04-03-2020 22:00,0,0,1,0,0,12.9885109,77.6897124
Sobha Indraprastha bangalore,28-02-2020 14:15,0,0,1,0,0,12.9885109,77.6898081
Sobha Cedar bangalore,06-03-2020 11:40,0,0,1,0,0,12.9885109,77.6898081
Assetz Marq Phase 2 bangalore,04-03-2020 18:00,1,0,0,0,0,12.9886656,77.6898081
ASN Galaxy bangalore,04-03-2020 08:30,0,0,1,0,0,12.9886656,77.6898081
Keerthi Regalia bangalore,07-03-2020 20:20,0,1,0,0,0,12.9886656,77.6898768
Eshwaree Orchids bangalore,28-02-2020 17:00,0,1,0,0,0,12.9886656,77.6898768
Niranjan Genesis bangalore,01-03-2020 18:25,0,0,1,0,0,12.9886656,77.6898768
SJR Blue Waters bangalore,28-02-2020 16:00,0,0,1,0,0,12.9886656,77.6898768
Upscale Golden Lotus bangalore,03-03-2020 23:10,0,1,0,0,0,12.9886925,77.6899549
Dharma Elite bangalore,03-03-2020 22:50,0,1,0,0,0,12.9886925,77.6899549
Vista The 450 RMV bangalore,01-03-2020 19:50,0,0,0,1,0,12.9886925,77.6899549
Incor Carmel Heights bangalore,07-03-2020 12:50,1,0,0,0,0,12.9890574,77.6899549
Alpine Fiesta bangalore,06-03-2020 21:15,0,0,1,0,0,12.9890574,77.6899549
Prestige Lake Ridge bangalore,28-02-2020 19:00,0,0,1,0,0,12.9890574,77.6899549
Park Cubix bangalore,28-02-2020 10:15,0,1,0,0,0,12.9890574,77.6899549
Aakruthi Aura bangalore,03-03-2020 20:05,0,0,1,0,0,12.989259,77.6900306
SRC blue bells bangalore,04-03-2020 18:00,1,0,0,0,0,12.989259,77.6900306
Aakruti Amity  bangalore,28-02-2020 22:10,0,1,0,0,0,12.989259,77.6900306
Pioneer Kingstown bangalore,07-03-2020 10:35,0,1,0,0,0,12.989259,77.6900306
LVS Gardenia Phase 1 bangalore,04-03-2020 21:00,0,1,0,0,0,12.98979,77.6900306
Saiven Siesta bangalore,28-02-2020 19:05,0,0,1,0,0,12.98979,77.6900306
RJ Brooke Square bangalore,28-02-2020 23:50,0,0,1,0,0,12.98979,77.6900306
Mahaveer Celesse bangalore,07-03-2020 18:00,0,0,1,0,0,12.98979,77.690064
Prestige Fontaine Bleau bangalore,03-03-2020 00:15,0,0,1,0,0,12.9899643,77.690064
Habitat Iluminar bangalore,03-03-2020 12:50,0,1,0,0,0,12.9899643,77.690064
Concorde Napa Valley bangalore,05-03-2020 23:10,0,1,0,0,0,12.9899643,77.690064
Brigade Northridge - Phase 1 bangalore,04-03-2020 21:30,0,1,0,0,0,12.9899643,77.6901979
Eden and Serene at Brigade Cornerstone Utopia bangalore,05-03-2020 07:30,0,1,0,0,0,12.9902606,77.6901979
Green City Eutopia bangalore,01-03-2020 20:45,0,0,1,0,0,12.9902606,77.6901979
Kolte Patil Mirabilis bangalore,05-03-2020 23:00,0,0,1,0,0,12.9902606,77.6905147
Unishire Belvedere Premia bangalore,28-02-2020 22:30,0,0,0,1,0,12.9902606,77.6905147
KBR Elite bangalore,28-02-2020 00:00,1,0,0,0,0,12.9904266,77.6905147
Mana Candela bangalore,05-03-2020 14:25,0,1,0,0,0,12.9904266,77.6905147
Venkat Windsor East bangalore,03-03-2020 22:50,0,0,1,0,0,12.9904266,77.6907409
Buildmann Aaroha Condominiums  bangalore,03-03-2020 20:10,1,0,0,0,0,12.9904266,77.6907409
Pranavas BSR Gitaaar bangalore,07-03-2020 12:10,0,1,0,0,0,12.9905248,77.6907409
SS Vrudhi bangalore,07-03-2020 13:00,0,0,1,0,0,12.9905248,77.6907409
Concorde Epitome bangalore,06-03-2020 15:20,0,1,0,0,0,12.9905248,77.690808
Prestige Ozone bangalore,07-03-2020 12:50,1,0,0,0,0,12.9905248,77.690808
Zed Earth bangalore,01-03-2020 14:20,1,0,0,0,0,12.9907059,77.690808
Saket Callipolis bangalore,03-03-2020 16:00,1,0,0,0,0,12.9907059,77.690808
Richmond Lake View bangalore,28-02-2020 13:00,0,0,1,0,0,12.9907059,77.6909634
Relizant Royale bangalore,03-03-2020 22:50,0,0,1,0,0,12.9907059,77.6909634
Bhartiya City Nikoo Homes II bangalore,28-02-2020 19:00,0,0,1,0,0,12.99143,77.6909634
Aratt Cityscapes Villa bangalore,28-02-2020 19:20,0,0,1,0,0,12.99143,77.6909634
Vaishnavi Serene bangalore,28-02-2020 08:40,0,1,0,0,0,12.99143,77.6910718
Adithya Garden  bangalore,28-02-2020 19:00,1,0,0,0,0,12.99143,77.6910718
Sriven Luminous Amaltas bangalore,01-03-2020 00:55,0,1,0,0,0,12.991444,77.6910718
Sobha Jasmine bangalore,28-02-2020 13:30,0,0,0,1,0,12.991444,77.6910718
Prestige Summer Fields bangalore,28-02-2020 14:10,0,0,1,0,0,12.991444,77.691623
